date,frequency,keyword
2014-01-07,1,South
2014-01-08,0,South
2014-01-09,0,South
2014-01-10,0,South
2014-01-11,0,South
2014-01-12,0,South
2014-01-13,0,South
2014-01-14,0,South
2014-01-15,1,South
2014-01-16,0,South
2014-01-17,0,South
2014-01-18,0,South
2014-01-19,0,South
2014-01-20,1,South
2014-01-21,0,South
2014-01-22,1,South
2014-01-23,1,South
2014-01-24,0,South
2014-01-25,0,South
2014-01-26,0,South
2014-01-27,0,South
2014-01-28,0,South
2014-01-29,0,South
2014-01-30,0,South
2014-01-31,0,South
2014-01-01,0,Primanti
2014-01-02,0,Primanti
2014-01-03,0,Primanti
2014-01-04,0,Primanti
2014-01-05,1,Primanti
2014-01-06,0,Primanti
2014-01-07,0,Primanti
2014-01-08,0,Primanti
2014-01-09,0,Primanti
2014-01-10,0,Primanti
2014-01-11,0,Primanti
2014-01-12,0,Primanti
2014-01-13,0,Primanti
2014-01-14,1,Primanti
2014-01-15,1,Primanti
2014-01-16,0,Primanti
2014-01-17,1,Primanti
2014-01-18,0,Primanti
2014-01-19,0,Primanti
2014-01-20,0,Primanti
2014-01-21,1,Primanti
2014-01-22,2,Primanti
2014-01-23,0,Primanti
2014-01-24,0,Primanti
2014-01-25,0,Primanti
2014-01-26,1,Primanti
2014-01-27,2,Primanti
2014-01-28,0,Primanti
2014-01-29,0,Primanti
2014-01-30,0,Primanti
2014-01-31,0,Primanti
2014-01-01,0,Tuesday
2014-01-02,1,Tuesday
2014-01-03,0,Tuesday
2014-01-04,0,Tuesday
2014-01-05,0,Tuesday
2014-01-06,1,Tuesday
2014-01-07,0,Tuesday
2014-01-08,2,Tuesday
2014-01-09,0,Tuesday
2014-01-10,0,Tuesday
2014-01-11,0,Tuesday
2014-01-12,0,Tuesday
2014-01-13,0,Tuesday
2014-01-14,0,Tuesday
2014-01-15,0,Tuesday
2014-01-16,0,Tuesday
2014-01-17,0,Tuesday
2014-01-18,0,Tuesday
2014-01-19,0,Tuesday
2014-01-20,0,Tuesday
2014-01-21,0,Tuesday
2014-01-22,0,Tuesday
2014-01-23,0,Tuesday
2014-01-24,0,Tuesday
2014-01-25,1,Tuesday
2014-01-26,0,Tuesday
2014-01-27,0,Tuesday
2014-01-28,0,Tuesday
2014-01-29,0,Tuesday
2014-01-30,0,Tuesday
2014-01-31,0,Tuesday
2014-01-01,0,Yummy
2014-01-02,0,Yummy
2014-01-03,0,Yummy
2014-01-04,0,Yummy
2014-01-05,0,Yummy
2014-01-06,0,Yummy
2014-01-07,1,Yummy
2014-01-08,1,Yummy
2014-01-09,0,Yummy
2014-01-10,0,Yummy
2014-01-11,0,Yummy
2014-01-12,0,Yummy
2014-01-13,0,Yummy
2014-01-14,0,Yummy
2014-01-15,0,Yummy
2014-01-16,0,Yummy
2014-01-17,0,Yummy
2014-01-18,0,Yummy
2014-01-19,0,Yummy
2014-01-20,0,Yummy
2014-01-21,0,Yummy
2014-01-22,0,Yummy
2014-01-23,0,Yummy
2014-01-24,0,Yummy
2014-01-25,0,Yummy
2014-01-26,0,Yummy
2014-01-27,0,Yummy
2014-01-28,0,Yummy
2014-01-29,1,Yummy
2014-01-30,1,Yummy
2014-01-31,0,Yummy
2014-01-01,3,Food
2014-01-02,0,Food
2014-01-03,0,Food
2014-01-04,1,Food
2014-01-05,0,Food
2014-01-06,0,Food
2014-01-07,0,Food
2014-01-08,0,Food
2014-01-09,1,Food
2014-01-10,3,Food
2014-01-11,0,Food
2014-01-12,2,Food
2014-01-13,0,Food
2014-01-14,1,Food
2014-01-15,0,Food
2014-01-16,1,Food
2014-01-17,0,Food
2014-01-18,2,Food
2014-01-19,1,Food
2014-01-20,1,Food
2014-01-21,0,Food
2014-01-22,2,Food
2014-01-23,0,Food
2014-01-24,0,Food
2014-01-25,0,Food
2014-01-26,1,Food
2014-01-27,0,Food
2014-01-28,0,Food
2014-01-29,4,Food
2014-01-30,1,Food
2014-01-31,1,Food
2014-01-01,1,Side
2014-01-02,0,Side
2014-01-03,1,Side
2014-01-04,0,Side
2014-01-05,1,Side
2014-01-06,0,Side
2014-01-07,1,Side
2014-01-08,1,Side
2014-01-09,0,Side
2014-01-10,0,Side
2014-01-11,0,Side
2014-01-12,0,Side
2014-01-13,0,Side
2014-01-14,0,Side
2014-01-15,0,Side
2014-01-16,0,Side
2014-01-17,0,Side
2014-01-18,0,Side
2014-01-19,0,Side
2014-01-20,0,Side
2014-01-21,0,Side
2014-01-22,0,Side
2014-01-23,1,Side
2014-01-24,0,Side
2014-01-25,0,Side
2014-01-26,0,Side
2014-01-27,0,Side
2014-01-28,0,Side
2014-01-29,0,Side
2014-01-30,0,Side
2014-01-31,1,Side
2014-01-01,0,Pamela
2014-01-02,0,Pamela
2014-01-03,0,Pamela
2014-01-04,0,Pamela
2014-01-05,2,Pamela
2014-01-06,1,Pamela
2014-01-07,0,Pamela
2014-01-08,0,Pamela
2014-01-09,0,Pamela
2014-01-10,0,Pamela
2014-01-11,0,Pamela
2014-01-12,0,Pamela
2014-01-13,0,Pamela
2014-01-14,0,Pamela
2014-01-15,0,Pamela
2014-01-16,0,Pamela
2014-01-17,0,Pamela
2014-01-18,0,Pamela
2014-01-19,0,Pamela
2014-01-20,0,Pamela
2014-01-21,0,Pamela
2014-01-22,0,Pamela
2014-01-23,0,Pamela
2014-01-24,0,Pamela
2014-01-25,1,Pamela
2014-01-26,0,Pamela
2014-01-27,1,Pamela
2014-01-28,0,Pamela
2014-01-29,0,Pamela
2014-01-30,0,Pamela
2014-01-31,1,Pamela
2014-01-01,0,Thanksgiving
2014-01-02,0,Thanksgiving
2014-01-03,0,Thanksgiving
2014-01-04,0,Thanksgiving
2014-01-05,0,Thanksgiving
2014-01-06,0,Thanksgiving
2014-01-07,0,Thanksgiving
2014-01-08,0,Thanksgiving
2014-01-09,0,Thanksgiving
2014-01-10,0,Thanksgiving
2014-01-11,0,Thanksgiving
2014-01-12,0,Thanksgiving
2014-01-13,0,Thanksgiving
2014-01-14,0,Thanksgiving
2014-01-15,0,Thanksgiving
2014-01-16,0,Thanksgiving
2014-01-17,0,Thanksgiving
2014-01-18,0,Thanksgiving
2014-01-19,0,Thanksgiving
2014-01-20,1,Thanksgiving
2014-01-21,0,Thanksgiving
2014-01-22,0,Thanksgiving
2014-01-23,0,Thanksgiving
2014-01-24,0,Thanksgiving
2014-01-25,1,Thanksgiving
2014-01-26,0,Thanksgiving
2014-01-27,0,Thanksgiving
2014-01-28,0,Thanksgiving
2014-01-29,0,Thanksgiving
2014-01-30,0,Thanksgiving
2014-01-31,0,Thanksgiving
2014-02-01,2,Thai
2014-02-02,1,Thai
2014-02-03,1,Thai
2014-02-04,2,Thai
2014-02-05,1,Thai
2014-02-06,0,Thai
2014-02-07,2,Thai
2014-02-08,1,Thai
2014-02-09,1,Thai
2014-02-10,1,Thai
2014-02-11,1,Thai
2014-02-12,0,Thai
2014-02-13,2,Thai
2014-02-14,1,Thai
2014-02-15,0,Thai
2014-02-16,0,Thai
2014-02-17,2,Thai
2014-02-18,0,Thai
2014-02-19,0,Thai
2014-02-20,0,Thai
2014-02-21,0,Thai
2014-02-22,1,Thai
2014-02-23,1,Thai
2014-02-24,3,Thai
2014-02-25,0,Thai
2014-02-26,1,Thai
2014-02-27,1,Thai
2014-02-28,0,Thai
2014-02-01,1,Service
2014-02-02,3,Service
2014-02-03,1,Service
2014-02-04,4,Service
2014-02-05,0,Service
2014-02-06,1,Service
2014-02-07,1,Service
2014-02-08,2,Service
2014-02-09,1,Service
2014-02-10,2,Service
2014-02-11,1,Service
2014-02-12,2,Service
2014-02-13,1,Service
2014-02-14,3,Service
2014-02-15,3,Service
2014-02-16,1,Service
2014-02-17,1,Service
2014-02-18,1,Service
2014-02-19,1,Service
2014-02-20,1,Service
2014-02-21,2,Service
2014-02-22,5,Service
2014-02-23,2,Service
2014-02-24,1,Service
2014-02-25,0,Service
2014-02-26,1,Service
2014-02-27,0,Service
2014-02-28,2,Service
2014-02-01,2,Saturday
2014-02-02,2,Saturday
2014-02-03,2,Saturday
2014-02-04,1,Saturday
2014-02-05,1,Saturday
2014-02-06,1,Saturday
2014-02-07,1,Saturday
2014-02-08,2,Saturday
2014-02-09,3,Saturday
2014-02-10,0,Saturday
2014-02-11,0,Saturday
2014-02-12,0,Saturday
2014-02-13,1,Saturday
2014-02-14,2,Saturday
2014-02-15,0,Saturday
2014-02-16,3,Saturday
2014-02-17,4,Saturday
2014-02-18,1,Saturday
2014-02-19,2,Saturday
2014-02-20,0,Saturday
2014-02-21,1,Saturday
2014-02-22,6,Saturday
2014-02-23,2,Saturday
2014-02-24,2,Saturday
2014-02-25,0,Saturday
2014-02-26,1,Saturday
2014-02-27,1,Saturday
2014-02-28,0,Saturday
2014-02-01,5,Friday
2014-02-02,4,Friday
2014-02-03,2,Friday
2014-02-04,1,Friday
2014-02-05,0,Friday
2014-02-06,0,Friday
2014-02-07,0,Friday
2014-02-08,1,Friday
2014-02-09,2,Friday
2014-02-10,0,Friday
2014-02-11,0,Friday
2014-02-12,0,Friday
2014-02-13,0,Friday
2014-02-14,0,Friday
2014-02-15,0,Friday
2014-02-16,1,Friday
2014-02-17,2,Friday
2014-02-18,0,Friday
2014-02-19,1,Friday
2014-02-20,2,Friday
2014-02-21,1,Friday
2014-02-22,5,Friday
2014-02-23,0,Friday
2014-02-24,1,Friday
2014-02-25,0,Friday
2014-02-26,2,Friday
2014-02-27,2,Friday
2014-02-28,2,Friday
2014-02-01,0,Sunday
2014-02-02,5,Sunday
2014-02-03,0,Sunday
2014-02-04,1,Sunday
2014-02-05,0,Sunday
2014-02-06,0,Sunday
2014-02-07,1,Sunday
2014-02-08,0,Sunday
2014-02-09,2,Sunday
2014-02-10,4,Sunday
2014-02-11,0,Sunday
2014-02-12,0,Sunday
2014-02-13,1,Sunday
2014-02-14,0,Sunday
2014-02-15,1,Sunday
2014-02-16,0,Sunday
2014-02-17,3,Sunday
2014-02-18,3,Sunday
2014-02-19,2,Sunday
2014-02-20,1,Sunday
2014-02-21,1,Sunday
2014-02-22,2,Sunday
2014-02-23,2,Sunday
2014-02-24,3,Sunday
2014-02-25,1,Sunday
2014-02-26,1,Sunday
2014-02-27,0,Sunday
2014-02-28,0,Sunday
2014-02-01,0,New
2014-02-02,0,New
2014-02-03,1,New
2014-02-04,1,New
2014-02-05,1,New
2014-02-06,0,New
2014-02-07,0,New
2014-02-08,0,New
2014-02-09,1,New
2014-02-10,0,New
2014-02-11,0,New
2014-02-12,0,New
2014-02-13,0,New
2014-02-14,1,New
2014-02-15,0,New
2014-02-16,0,New
2014-02-17,1,New
2014-02-18,0,New
2014-02-19,0,New
2014-02-20,1,New
2014-02-21,0,New
2014-02-22,2,New
2014-02-23,3,New
2014-02-24,1,New
2014-02-25,0,New
2014-02-26,1,New
2014-02-27,0,New
2014-02-28,0,New
2014-02-01,1,BYOB
2014-02-02,0,BYOB
2014-02-03,0,BYOB
2014-02-04,0,BYOB
2014-02-05,0,BYOB
2014-02-06,0,BYOB
2014-02-07,0,BYOB
2014-02-08,0,BYOB
2014-02-09,1,BYOB
2014-02-10,0,BYOB
2014-02-11,1,BYOB
2014-02-12,0,BYOB
2014-02-13,0,BYOB
2014-02-14,0,BYOB
2014-02-15,1,BYOB
2014-02-16,0,BYOB
2014-02-17,0,BYOB
2014-02-18,0,BYOB
2014-02-19,1,BYOB
2014-02-20,0,BYOB
2014-02-21,0,BYOB
2014-02-22,2,BYOB
2014-02-23,1,BYOB
2014-02-24,1,BYOB
2014-02-25,1,BYOB
2014-02-26,1,BYOB
2014-02-27,0,BYOB
2014-02-28,0,BYOB
2014-02-01,1,Mac
2014-02-02,1,Mac
2014-02-03,2,Mac
2014-02-04,0,Mac
2014-02-05,2,Mac
2014-02-06,0,Mac
2014-02-07,1,Mac
2014-02-08,0,Mac
2014-02-09,0,Mac
2014-02-10,1,Mac
2014-02-11,0,Mac
2014-02-12,0,Mac
2014-02-13,1,Mac
2014-02-14,0,Mac
2014-02-15,0,Mac
2014-02-16,1,Mac
2014-02-17,0,Mac
2014-02-18,1,Mac
2014-02-19,1,Mac
2014-02-20,0,Mac
2014-02-21,0,Mac
2014-02-22,0,Mac
2014-02-23,1,Mac
2014-02-24,0,Mac
2014-02-25,0,Mac
2014-02-26,0,Mac
2014-02-27,2,Mac
2014-02-28,1,Mac
2014-02-01,1,Delicious
2014-02-02,3,Delicious
2014-02-03,1,Delicious
2014-02-04,0,Delicious
2014-02-05,0,Delicious
2014-02-06,0,Delicious
2014-02-07,0,Delicious
2014-02-08,0,Delicious
2014-02-09,0,Delicious
2014-02-10,1,Delicious
2014-02-11,0,Delicious
2014-02-12,0,Delicious
2014-02-13,0,Delicious
2014-02-14,0,Delicious
2014-02-15,1,Delicious
2014-02-16,0,Delicious
2014-02-17,0,Delicious
2014-02-18,0,Delicious
2014-02-19,1,Delicious
2014-02-20,0,Delicious
2014-02-21,0,Delicious
2014-02-22,0,Delicious
2014-02-23,0,Delicious
2014-02-24,0,Delicious
2014-02-25,0,Delicious
2014-02-26,0,Delicious
2014-02-27,0,Delicious
2014-02-28,0,Delicious
2014-02-01,1,Pizza
2014-02-02,0,Pizza
2014-02-03,0,Pizza
2014-02-04,0,Pizza
2014-02-05,1,Pizza
2014-02-06,0,Pizza
2014-02-07,0,Pizza
2014-02-08,0,Pizza
2014-02-09,0,Pizza
2014-02-10,0,Pizza
2014-02-11,2,Pizza
2014-02-12,0,Pizza
2014-02-13,0,Pizza
2014-02-14,0,Pizza
2014-02-15,1,Pizza
2014-02-16,0,Pizza
2014-02-17,0,Pizza
2014-02-18,2,Pizza
2014-02-19,1,Pizza
2014-02-20,0,Pizza
2014-02-21,0,Pizza
2014-02-22,1,Pizza
2014-02-23,1,Pizza
2014-02-24,0,Pizza
2014-02-25,0,Pizza
2014-02-26,0,Pizza
2014-02-27,2,Pizza
2014-02-28,0,Pizza
2014-02-01,1,Great
2014-02-02,3,Great
2014-02-03,1,Great
2014-02-04,0,Great
2014-02-05,1,Great
2014-02-06,1,Great
2014-02-07,1,Great
2014-02-08,2,Great
2014-02-09,0,Great
2014-02-10,1,Great
2014-02-11,1,Great
2014-02-12,1,Great
2014-02-13,1,Great
2014-02-14,2,Great
2014-02-15,0,Great
2014-02-16,0,Great
2014-02-17,1,Great
2014-02-18,2,Great
2014-02-19,0,Great
2014-02-20,2,Great
2014-02-21,0,Great
2014-02-22,3,Great
2014-02-23,0,Great
2014-02-24,2,Great
2014-02-25,0,Great
2014-02-26,0,Great
2014-02-27,1,Great
2014-02-28,4,Great
2014-02-01,0,PAd
2014-02-02,0,PAd
2014-02-03,0,PAd
2014-02-04,0,PAd
2014-02-05,0,PAd
2014-02-06,0,PAd
2014-02-07,0,PAd
2014-02-08,0,PAd
2014-02-09,0,PAd
2014-02-10,0,PAd
2014-02-11,0,PAd
2014-02-12,0,PAd
2014-02-13,0,PAd
2014-02-14,0,PAd
2014-02-15,0,PAd
2014-02-16,0,PAd
2014-02-17,0,PAd
2014-02-18,0,PAd
2014-02-19,0,PAd
2014-02-20,0,PAd
2014-02-21,0,PAd
2014-02-22,0,PAd
2014-02-23,0,PAd
2014-02-24,0,PAd
2014-02-25,0,PAd
2014-02-26,0,PAd
2014-02-27,0,PAd
2014-02-28,0,PAd
2014-02-01,0,Cheese
2014-02-02,0,Cheese
2014-02-03,1,Cheese
2014-02-04,1,Cheese
2014-02-05,1,Cheese
2014-02-06,0,Cheese
2014-02-07,0,Cheese
2014-02-08,0,Cheese
2014-02-09,1,Cheese
2014-02-10,0,Cheese
2014-02-11,0,Cheese
2014-02-12,0,Cheese
2014-02-13,0,Cheese
2014-02-14,0,Cheese
2014-02-15,0,Cheese
2014-02-16,1,Cheese
2014-02-17,0,Cheese
2014-02-18,1,Cheese
2014-02-19,1,Cheese
2014-02-20,1,Cheese
2014-02-21,0,Cheese
2014-02-22,0,Cheese
2014-02-23,0,Cheese
2014-02-24,0,Cheese
2014-02-25,0,Cheese
2014-02-26,0,Cheese
2014-02-27,1,Cheese
2014-02-28,1,Cheese
2014-02-01,0,Meat
2014-02-02,0,Meat
2014-02-03,0,Meat
2014-02-04,0,Meat
2014-02-05,0,Meat
2014-02-06,1,Meat
2014-02-07,0,Meat
2014-02-08,0,Meat
2014-02-09,0,Meat
2014-02-10,0,Meat
2014-02-11,0,Meat
2014-02-12,0,Meat
2014-02-13,0,Meat
2014-02-14,0,Meat
2014-02-15,0,Meat
2014-02-16,0,Meat
2014-02-17,1,Meat
2014-02-18,0,Meat
2014-02-19,0,Meat
2014-02-20,0,Meat
2014-02-21,0,Meat
2014-02-22,2,Meat
2014-02-23,1,Meat
2014-02-24,1,Meat
2014-02-25,0,Meat
2014-02-26,1,Meat
2014-02-27,0,Meat
2014-02-28,0,Meat
2014-02-01,1,Cafe
2014-02-02,1,Cafe
2014-02-03,0,Cafe
2014-02-04,2,Cafe
2014-02-05,0,Cafe
2014-02-06,0,Cafe
2014-02-07,0,Cafe
2014-02-08,0,Cafe
2014-02-09,0,Cafe
2014-02-10,0,Cafe
2014-02-11,0,Cafe
2014-02-12,0,Cafe
2014-02-13,0,Cafe
2014-02-14,2,Cafe
2014-02-15,0,Cafe
2014-02-16,0,Cafe
2014-02-17,0,Cafe
2014-02-18,0,Cafe
2014-02-19,0,Cafe
2014-02-20,0,Cafe
2014-02-21,0,Cafe
2014-02-22,2,Cafe
2014-02-23,1,Cafe
2014-02-24,0,Cafe
2014-02-25,0,Cafe
2014-02-26,2,Cafe
2014-02-27,0,Cafe
2014-02-28,1,Cafe
2014-02-01,0,Valentines
2014-02-02,0,Valentines
2014-02-03,0,Valentines
2014-02-04,0,Valentines
2014-02-05,0,Valentines
2014-02-06,0,Valentines
2014-02-07,0,Valentines
2014-02-08,0,Valentines
2014-02-09,0,Valentines
2014-02-10,0,Valentines
2014-02-11,0,Valentines
2014-02-12,0,Valentines
2014-02-13,0,Valentines
2014-02-14,4,Valentines
2014-02-15,0,Valentines
2014-02-16,2,Valentines
2014-02-17,2,Valentines
2014-02-18,0,Valentines
2014-02-19,0,Valentines
2014-02-20,0,Valentines
2014-02-21,0,Valentines
2014-02-22,1,Valentines
2014-02-23,0,Valentines
2014-02-24,0,Valentines
2014-02-25,0,Valentines
2014-02-26,0,Valentines
2014-02-27,0,Valentines
2014-02-28,0,Valentines
2014-02-01,0,Oakland
2014-02-02,0,Oakland
2014-02-03,0,Oakland
2014-02-04,0,Oakland
2014-02-05,1,Oakland
2014-02-06,0,Oakland
2014-02-07,2,Oakland
2014-02-08,1,Oakland
2014-02-09,2,Oakland
2014-02-10,1,Oakland
2014-02-11,1,Oakland
2014-02-12,0,Oakland
2014-02-13,0,Oakland
2014-02-14,0,Oakland
2014-02-15,2,Oakland
2014-02-16,1,Oakland
2014-02-17,0,Oakland
2014-02-18,1,Oakland
2014-02-19,0,Oakland
2014-02-20,0,Oakland
2014-02-21,1,Oakland
2014-02-22,2,Oakland
2014-02-23,2,Oakland
2014-02-24,1,Oakland
2014-02-25,1,Oakland
2014-02-26,0,Oakland
2014-02-27,0,Oakland
2014-02-28,0,Oakland
2014-02-01,0,Chicken
2014-02-02,1,Chicken
2014-02-03,2,Chicken
2014-02-04,0,Chicken
2014-02-05,0,Chicken
2014-02-06,0,Chicken
2014-02-07,0,Chicken
2014-02-08,1,Chicken
2014-02-09,0,Chicken
2014-02-10,1,Chicken
2014-02-11,1,Chicken
2014-02-12,0,Chicken
2014-02-13,0,Chicken
2014-02-14,2,Chicken
2014-02-15,0,Chicken
2014-02-16,1,Chicken
2014-02-17,0,Chicken
2014-02-18,1,Chicken
2014-02-19,1,Chicken
2014-02-20,2,Chicken
2014-02-21,0,Chicken
2014-02-22,0,Chicken
2014-02-23,0,Chicken
2014-02-24,1,Chicken
2014-02-25,0,Chicken
2014-02-26,1,Chicken
2014-02-27,1,Chicken
2014-02-28,1,Chicken
2014-02-01,1,Square
2014-02-02,0,Square
2014-02-03,0,Square
2014-02-04,1,Square
2014-02-05,0,Square
2014-02-06,0,Square
2014-02-07,0,Square
2014-02-08,0,Square
2014-02-09,2,Square
2014-02-10,0,Square
2014-02-11,1,Square
2014-02-12,0,Square
2014-02-13,0,Square
2014-02-14,1,Square
2014-02-15,0,Square
2014-02-16,0,Square
2014-02-17,1,Square
2014-02-18,0,Square
2014-02-19,1,Square
2014-02-20,1,Square
2014-02-21,0,Square
2014-02-22,0,Square
2014-02-23,1,Square
2014-02-24,2,Square
2014-02-25,2,Square
2014-02-26,1,Square
2014-02-27,0,Square
2014-02-28,0,Square
2014-02-01,0,Shadyside
2014-02-02,0,Shadyside
2014-02-03,0,Shadyside
2014-02-04,0,Shadyside
2014-02-05,0,Shadyside
2014-02-06,0,Shadyside
2014-02-07,4,Shadyside
2014-02-08,1,Shadyside
2014-02-09,2,Shadyside
2014-02-10,0,Shadyside
2014-02-11,0,Shadyside
2014-02-12,0,Shadyside
2014-02-13,0,Shadyside
2014-02-14,0,Shadyside
2014-02-15,0,Shadyside
2014-02-16,1,Shadyside
2014-02-17,0,Shadyside
2014-02-18,0,Shadyside
2014-02-19,0,Shadyside
2014-02-20,0,Shadyside
2014-02-21,0,Shadyside
2014-02-22,1,Shadyside
2014-02-23,0,Shadyside
2014-02-24,1,Shadyside
2014-02-25,0,Shadyside
2014-02-26,3,Shadyside
2014-02-27,0,Shadyside
2014-02-28,0,Shadyside
2014-02-01,1,Market
2014-02-02,0,Market
2014-02-03,0,Market
2014-02-04,0,Market
2014-02-05,0,Market
2014-02-06,0,Market
2014-02-07,0,Market
2014-02-08,0,Market
2014-02-09,2,Market
2014-02-10,1,Market
2014-02-11,1,Market
2014-02-12,0,Market
2014-02-13,0,Market
2014-02-14,1,Market
2014-02-15,0,Market
2014-02-16,0,Market
2014-02-17,1,Market
2014-02-18,0,Market
2014-02-19,0,Market
2014-02-20,1,Market
2014-02-21,0,Market
2014-02-22,0,Market
2014-02-23,2,Market
2014-02-24,2,Market
2014-02-25,1,Market
2014-02-26,1,Market
2014-02-27,0,Market
2014-02-28,0,Market
2014-02-01,0,Burger
2014-02-02,0,Burger
2014-02-03,0,Burger
2014-02-04,0,Burger
2014-02-05,1,Burger
2014-02-06,1,Burger
2014-02-07,0,Burger
2014-02-08,1,Burger
2014-02-09,2,Burger
2014-02-10,1,Burger
2014-02-11,0,Burger
2014-02-12,1,Burger
2014-02-13,0,Burger
2014-02-14,0,Burger
2014-02-15,0,Burger
2014-02-16,0,Burger
2014-02-17,0,Burger
2014-02-18,0,Burger
2014-02-19,1,Burger
2014-02-20,0,Burger
2014-02-21,0,Burger
2014-02-22,0,Burger
2014-02-23,0,Burger
2014-02-24,1,Burger
2014-02-25,0,Burger
2014-02-26,0,Burger
2014-02-27,1,Burger
2014-02-28,0,Burger
2014-02-01,1,BBQ
2014-02-02,1,BBQ
2014-02-03,0,BBQ
2014-02-04,0,BBQ
2014-02-05,1,BBQ
2014-02-06,0,BBQ
2014-02-07,1,BBQ
2014-02-08,0,BBQ
2014-02-09,0,BBQ
2014-02-10,0,BBQ
2014-02-11,0,BBQ
2014-02-12,0,BBQ
2014-02-13,0,BBQ
2014-02-14,1,BBQ
2014-02-15,0,BBQ
2014-02-16,0,BBQ
2014-02-17,0,BBQ
2014-02-18,0,BBQ
2014-02-19,0,BBQ
2014-02-20,1,BBQ
2014-02-21,0,BBQ
2014-02-22,2,BBQ
2014-02-23,0,BBQ
2014-02-24,0,BBQ
2014-02-25,0,BBQ
2014-02-26,0,BBQ
2014-02-27,1,BBQ
2014-02-28,0,BBQ
2014-02-01,1,Penn
2014-02-02,1,Penn
2014-02-03,0,Penn
2014-02-04,0,Penn
2014-02-05,0,Penn
2014-02-06,0,Penn
2014-02-07,0,Penn
2014-02-08,1,Penn
2014-02-09,2,Penn
2014-02-10,2,Penn
2014-02-11,1,Penn
2014-02-12,0,Penn
2014-02-13,0,Penn
2014-02-14,1,Penn
2014-02-15,0,Penn
2014-02-16,0,Penn
2014-02-17,1,Penn
2014-02-18,0,Penn
2014-02-19,0,Penn
2014-02-20,0,Penn
2014-02-21,0,Penn
2014-02-22,0,Penn
2014-02-23,0,Penn
2014-02-24,0,Penn
2014-02-25,0,Penn
2014-02-26,0,Penn
2014-02-27,0,Penn
2014-02-28,0,Penn
2014-02-01,1,Strip
2014-02-02,0,Strip
2014-02-03,0,Strip
2014-02-04,1,Strip
2014-02-05,1,Strip
2014-02-06,0,Strip
2014-02-07,0,Strip
2014-02-08,1,Strip
2014-02-09,2,Strip
2014-02-10,0,Strip
2014-02-11,0,Strip
2014-02-12,0,Strip
2014-02-13,0,Strip
2014-02-14,3,Strip
2014-02-15,0,Strip
2014-02-16,0,Strip
2014-02-17,0,Strip
2014-02-18,0,Strip
2014-02-19,1,Strip
2014-02-20,0,Strip
2014-02-21,0,Strip
2014-02-22,0,Strip
2014-02-23,2,Strip
2014-02-24,0,Strip
2014-02-25,0,Strip
2014-02-26,0,Strip
2014-02-27,0,Strip
2014-02-28,0,Strip
2014-02-01,0,Grill
2014-02-02,0,Grill
2014-02-03,0,Grill
2014-02-04,0,Grill
2014-02-05,0,Grill
2014-02-06,0,Grill
2014-02-07,1,Grill
2014-02-08,0,Grill
2014-02-09,1,Grill
2014-02-10,0,Grill
2014-02-11,0,Grill
2014-02-12,0,Grill
2014-02-13,1,Grill
2014-02-14,0,Grill
2014-02-15,0,Grill
2014-02-16,0,Grill
2014-02-17,1,Grill
2014-02-18,1,Grill
2014-02-19,0,Grill
2014-02-20,0,Grill
2014-02-21,0,Grill
2014-02-22,0,Grill
2014-02-23,0,Grill
2014-02-24,0,Grill
2014-02-25,1,Grill
2014-02-26,0,Grill
2014-02-27,0,Grill
2014-02-28,0,Grill
2014-02-01,0,Thursday
2014-02-02,0,Thursday
2014-02-03,0,Thursday
2014-02-04,0,Thursday
2014-02-05,0,Thursday
2014-02-06,0,Thursday
2014-02-07,1,Thursday
2014-02-08,0,Thursday
2014-02-09,1,Thursday
2014-02-10,0,Thursday
2014-02-11,0,Thursday
2014-02-12,0,Thursday
2014-02-13,0,Thursday
2014-02-14,0,Thursday
2014-02-15,0,Thursday
2014-02-16,0,Thursday
2014-02-17,0,Thursday
2014-02-18,1,Thursday
2014-02-19,1,Thursday
2014-02-20,0,Thursday
2014-02-21,0,Thursday
2014-02-22,1,Thursday
2014-02-23,0,Thursday
2014-02-24,1,Thursday
2014-02-25,0,Thursday
2014-02-26,2,Thursday
2014-02-27,0,Thursday
2014-02-28,0,Thursday
2014-02-01,0,Burgatory
2014-02-02,1,Burgatory
2014-02-03,0,Burgatory
2014-02-04,1,Burgatory
2014-02-05,0,Burgatory
2014-02-06,0,Burgatory
2014-02-07,0,Burgatory
2014-02-08,0,Burgatory
2014-02-09,0,Burgatory
2014-02-10,0,Burgatory
2014-02-11,0,Burgatory
2014-02-12,1,Burgatory
2014-02-13,0,Burgatory
2014-02-14,0,Burgatory
2014-02-15,0,Burgatory
2014-02-16,0,Burgatory
2014-02-17,0,Burgatory
2014-02-18,0,Burgatory
2014-02-19,0,Burgatory
2014-02-20,1,Burgatory
2014-02-21,1,Burgatory
2014-02-22,0,Burgatory
2014-02-23,0,Burgatory
2014-02-24,0,Burgatory
2014-02-25,0,Burgatory
2014-02-26,0,Burgatory
2014-02-27,0,Burgatory
2014-02-28,0,Burgatory
2014-02-01,0,Street
2014-02-02,0,Street
2014-02-03,0,Street
2014-02-04,0,Street
2014-02-05,0,Street
2014-02-06,0,Street
2014-02-07,0,Street
2014-02-08,1,Street
2014-02-09,1,Street
2014-02-10,0,Street
2014-02-11,3,Street
2014-02-12,0,Street
2014-02-13,1,Street
2014-02-14,0,Street
2014-02-15,1,Street
2014-02-16,0,Street
2014-02-17,0,Street
